BGC_name	Sum_of_expression	Average_expression	Median_expression	Bin	Type	Cluster	Sponge_ID	Phylum
FL2014_9_c71227_NODE_71...region001	1.22E-05	4.07E-06	0	FL2014_9_0131	Terpene	148	FL2014_9	Actinobacteriota
FL2014_9_c71744_NODE_71...region001	3.42E-05	1.14E-05	1.30E-05	Unbinned	PKSI	109	FL2014_9	Unbinned
FL2014_9_c72385_NODE_72...region001	8.13E-05	2.03E-05	1.92E-05	Unbinned	RiPP	1469	FL2014_9	Unbinned
FL2014_9_c72458_NODE_72...region001	0.00173698	0.000434245	0.000202582	Unbinned	RiPP	442	FL2014_9	Unbinned
FL2014_9_c72637_NODE_72...region001	2.69E-05	1.35E-05	1.35E-05	FL2014_9_6	PKSI	1453	FL2014_9	Proteobacteria
FL2014_9_c72769_NODE_72...region001	0.000994838	0.000331613	3.49E-05	FL2014_9_0172	RiPP	653	FL2014_9	Proteobacteria
FL2014_9_c74049_NODE_74...region001	7.02E-05	1.76E-05	5.51E-06	Unbinned	RiPP	965	FL2014_9	Unbinned
FL2014_9_c74277_NODE_74...region001	0.000356377	0.000118792	3.10E-05	Unbinned	RiPP	25	FL2014_9	Unbinned
FL2014_9_c74802_NODE_74...region001	0.000378615	0.000126205	7.45E-06	Unbinned	RiPP	1169	FL2014_9	Unbinned
FL2014_9_c76182_NODE_76...region001	1.35E-05	1.35E-05	1.35E-05	Unbinned	PKSI	1697	FL2014_9	Unbinned
FL2014_9_c76422_NODE_76...region001	0.000379742	9.49E-05	7.67E-05	Unbinned	Terpene	483	FL2014_9	Unbinned
FL2014_9_c77161_NODE_77...region001	0.008045964	0.001609193	0.000111807	Unbinned	RiPP	860	FL2014_9	Unbinned
FL2014_9_c77949_NODE_77...region001	1.53E-05	1.53E-05	1.53E-05	Unbinned	PKSI	1803	FL2014_9	Unbinned
FL2014_9_c78239_NODE_78...region001	0.000121232	6.06E-05	6.06E-05	Unbinned	PKSI	1005	FL2014_9	Unbinned
FL2014_9_c79382_NODE_79...region001	0.002218552	0.000739517	0.000689034	FL2014_9_0054	Terpene	118	FL2014_9	Chloroflexota
FL2014_9_c80101_NODE_80...region001	0	0	0	Unbinned	Terpene	1153	FL2014_9	Unbinned
FL2014_9_c80467_NODE_80...region001	5.49E-05	1.83E-05	0	FL2014_9_0158	Terpene	1296	FL2014_9	Actinobacteriota
FL2014_9_c80774_NODE_80...region001	0	0	0	Unbinned	RiPP	1981	FL2014_9	Unbinned
FL2014_9_c80882_NODE_80...region001	0.000405895	8.12E-05	4.47E-05	Unbinned	Terpene	202	FL2014_9	Unbinned
FL2014_9_c81441_NODE_81...region001	0	0	0	FL2014_9_0130	Terpene	668	FL2014_9	Proteobacteria
FL2014_9_c81611_NODE_81...region001	0.000620589	0.000206863	0.000100016	Unbinned	RiPP	1575	FL2014_9	Unbinned
FL2014_9_c81786_NODE_81...region001	0.000403713	0.000100928	4.03E-05	Unbinned	Other	141	FL2014_9	Unbinned
FL2014_9_c81973_NODE_81...region001	1.85E-05	9.24E-06	9.24E-06	FL2014_9_0132	Terpene	336	FL2014_9	Actinobacteriota
FL2014_9_c82644_NODE_82...region001	4.47E-05	2.24E-05	2.24E-05	FL2014_9_0158	Terpene	1696	FL2014_9	Actinobacteriota
FL2014_9_c83158_NODE_83...region001	0.000220827	7.36E-05	1.26E-05	Unbinned	Terpene	1715	FL2014_9	Unbinned
FL2014_9_c84000_NODE_84...region001	4.42E-06	4.42E-06	4.42E-06	Unbinned	PKSI	374	FL2014_9	Unbinned
FL2014_9_c84107_NODE_84...region001	0.000128897	6.44E-05	6.44E-05	FL2014_9_0050	Other	1710	FL2014_9	Chloroflexota
FL2014_9_c84506_NODE_84...region001	9.15E-06	3.05E-06	0	Unbinned	Other	327	FL2014_9	Unbinned
FL2014_9_c85450_NODE_85...region001	0.000311382	5.19E-05	2.60E-05	Unbinned	Other	863	FL2014_9	Unbinned
FL2014_9_c85619_NODE_85...region001	8.70E-05	8.70E-05	8.70E-05	Unbinned	PKSI	655	FL2014_9	Unbinned
FL2014_9_c85791_NODE_85...region001	2.58E-06	2.58E-06	2.58E-06	FL2014_9_6	Terpene	768	FL2014_9	Proteobacteria
FL2014_9_c86051_NODE_86...region001	5.09E-05	1.70E-05	1.15E-05	FL2014_9_0062	RiPP	1492	FL2014_9	Proteobacteria
FL2014_9_c86699_NODE_86...region001	0.001088736	0.000272184	0.000235781	Unbinned	Terpene	1083	FL2014_9	Unbinned
FL2014_9_c89896_NODE_89...region001	0.001167964	0.000389321	7.25E-06	Unbinned	RiPP	311	FL2014_9	Unbinned
FL2014_9_c90107_NODE_90...region001	0.000672586	0.000224195	0.000205861	FL2014_9_0154	Terpene	1330	FL2014_9	Poribacteria
FL2014_9_c90404_NODE_90...region001	0.000404431	0.000202215	0.000202215	FL2014_9_0054	Terpene	1818	FL2014_9	Chloroflexota
FL2014_9_c92225_NODE_92...region001	5.61E-06	5.61E-06	5.61E-06	FL2014_9_6	PKSI	1933	FL2014_9	Proteobacteria
FL2014_9_c92328_NODE_92...region001	0.000453021	0.000113255	0.00011079	Unbinned	Terpene	573	FL2014_9	Unbinned
FL2014_9_c92746_NODE_92...region001	0.000770177	0.000256726	8.39E-05	Unbinned	PKS_Other	1585	FL2014_9	Unbinned
FL2014_9_c93842_NODE_93...region001	1.55E-05	5.16E-06	0	FL2014_9_4	Terpene	793	FL2014_9	Actinobacteriota
FL2014_9_c94240_NODE_94...region001	1.44E-05	7.19E-06	7.19E-06	FL2014_9_0040	Terpene	1356	FL2014_9	Chloroflexota
FL2014_9_c95170_NODE_95...region001	0	0	0	FL2014_9_0158	Terpene	1018	FL2014_9	Actinobacteriota
FL2014_9_c95346_NODE_95...region001	3.00E-05	3.00E-05	3.00E-05	Unbinned	PKSI	71	FL2014_9	Unbinned
FL2014_9_c97261_NODE_97...region001	2.50E-05	8.32E-06	1.24E-05	Unbinned	Other	798	FL2014_9	Unbinned
FL2014_9_c97726_NODE_97...region001	0.000330924	0.000110308	4.68E-05	Unbinned	RiPP	462	FL2014_9	Unbinned
FL2014_9_c99735_NODE_99...region001	0.000428517	0.000214259	0.000214259	Unbinned	PKSI	1957	FL2014_9	Unbinned
FL2015_34_c00001_NODE_1_...region001	0.000313374	2.24E-05	1.43E-05	FL2015_34_0114	Terpene	1150	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region002	0.000624121	3.90E-05	2.87E-05	FL2015_34_0114	Other	443	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region003	0.000212299	2.36E-05	2.28E-05	FL2015_34_0114	RiPP	1092	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region004	0.007199601	0.0001756	3.34E-05	FL2015_34_0114	Other	1428	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region005	0.001227478	0.000245496	3.61E-05	FL2015_34_0114	RiPP	1445	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region006	0.002565447	8.85E-05	3.80E-05	FL2015_34_0114	Other	1469	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region007	0.000227674	2.85E-05	1.61E-05	FL2015_34_0114	Other	849	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region008	0.000247288	3.09E-05	2.18E-05	FL2015_34_0114	Other	382	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region009	0.000324089	3.60E-05	1.27E-05	FL2015_34_0114	Other	953	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region010	0.001582014	0.000263669	4.04E-05	FL2015_34_0114	Other	396	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region011	0.000411843	4.12E-05	2.94E-05	FL2015_34_0114	Other	123	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region012	0.001405534	7.81E-05	3.20E-05	FL2015_34_0114	Other	769	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region013	0.000508035	3.39E-05	2.07E-05	FL2015_34_0114	Other	788	FL2015_34	Proteobacteria
FL2015_34_c00001_NODE_1_...region014	0.000555992	3.27E-05	2.14E-05	FL2015_34_0114	Other	489	FL2015_34	Proteobacteria
FL2015_34_c00002_NODE_2_...region001	0.001019589	4.25E-05	3.23E-05	FL2015_34_0115	Other	200	FL2015_34	Latescibacterota
FL2015_34_c00002_NODE_2_...region002	0.000477085	4.77E-05	3.56E-05	FL2015_34_0115	Other	1220	FL2015_34	Latescibacterota
FL2015_34_c00002_NODE_2_...region003	0.000423133	4.23E-05	4.60E-05	FL2015_34_0115	Other	771	FL2015_34	Latescibacterota
FL2015_34_c00002_NODE_2_...region004	0.001595492	4.69E-05	3.04E-05	FL2015_34_0115	PKSI	86	FL2015_34	Latescibacterota
FL2015_34_c00002_NODE_2_...region005	0.000440586	2.94E-05	1.66E-05	FL2015_34_0115	Other	7	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region001	0.00033727	3.75E-05	2.94E-05	FL2015_34_0115	Other	1244	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region002	0.000411071	2.16E-05	1.16E-05	FL2015_34_0115	Other	549	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region003	0.001268147	3.02E-05	1.78E-05	FL2015_34_0115	PKSI	1471	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region004	0.000587898	5.88E-05	1.50E-05	FL2015_34_0115	Other	329	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region005	0.000260802	3.26E-05	3.82E-05	FL2015_34_0115	Other	483	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region006	0.000765435	4.50E-05	2.99E-05	FL2015_34_0115	Other	638	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region007	0.003327812	0.000415976	9.90E-06	FL2015_34_0115	RiPP	260	FL2015_34	Latescibacterota
FL2015_34_c00003_NODE_3_...region008	0.000199203	3.32E-05	3.03E-05	FL2015_34_0115	Other	61	FL2015_34	Latescibacterota
FL2015_34_c00004_NODE_4_...region001	0.00064205	2.57E-05	2.17E-06	FL2015_34_1	Other	146	FL2015_34	Proteobacteria
FL2015_34_c00004_NODE_4_...region002	2.28E-05	2.54E-06	1.78E-06	FL2015_34_1	Other	732	FL2015_34	Proteobacteria
FL2015_34_c00004_NODE_4_...region003	0.000204788	4.10E-05	2.23E-06	FL2015_34_1	Other	11	FL2015_34	Proteobacteria
FL2015_34_c00004_NODE_4_...region004	4.11E-05	6.85E-06	4.70E-06	FL2015_34_1	Other	451	FL2015_34	Proteobacteria
FL2015_34_c00004_NODE_4_...region005	0.001128866	0.000225773	5.75E-06	FL2015_34_1	RiPP	647	FL2015_34	Proteobacteria
FL2015_34_c00005_NODE_5_...region001	0.003993869	0.000332822	3.76E-05	FL2015_34_0067	Other	1529	FL2015_34	Chloroflexota
FL2015_34_c00005_NODE_5_...region002	0.002891843	9.04E-05	5.70E-05	FL2015_34_0067	PKSI	330	FL2015_34	Chloroflexota
FL2015_34_c00005_NODE_5_...region003	0.000447793	5.60E-05	4.36E-05	FL2015_34_0067	Other	1068	FL2015_34	Chloroflexota
FL2015_34_c00005_NODE_5_...region004	0.000647271	4.98E-05	1.16E-05	FL2015_34_0067	Other	585	FL2015_34	Chloroflexota
FL2015_34_c00005_NODE_5_...region005	0.001383749	6.59E-05	4.05E-05	FL2015_34_0067	Terpene	222	FL2015_34	Chloroflexota
FL2015_34_c00006_NODE_6_...region001	0.000640183	1.56E-05	4.38E-06	FL2015_34_5	PKSI	1081	FL2015_34	Proteobacteria
FL2015_34_c00006_NODE_6_...region002	0.001116779	0.00018613	1.17E-05	FL2015_34_5	RiPP	1000	FL2015_34	Proteobacteria
FL2015_34_c00006_NODE_6_...region003	0.002040739	0.000204074	2.86E-06	FL2015_34_5	RiPP	1478	FL2015_34	Proteobacteria
FL2015_34_c00007_NODE_7_...region001	0.003757425	0.000375743	3.86E-05	FL2015_34_17	Terpene	35	FL2015_34	Poribacteria
FL2015_34_c00007_NODE_7_...region002	0.002329797	8.96E-05	3.44E-05	FL2015_34_17	Terpene	667	FL2015_34	Poribacteria
FL2015_34_c00007_NODE_7_...region003	0.001281508	0.000183073	6.61E-05	FL2015_34_17	Other	1124	FL2015_34	Poribacteria
FL2015_34_c00008_NODE_8_...region001	0.001149331	0.000143666	0.000100975	FL2015_34_18	Other	1219	FL2015_34	Poribacteria
FL2015_34_c00009_NODE_9_...region001	0.006643317	0.000349648	0.000145252	FL2015_34_0151	Other	1511	FL2015_34	Chloroflexota
FL2015_34_c00009_NODE_9_...region002	0.001146948	0.000143368	0.000171742	FL2015_34_0151	Other	189	FL2015_34	Chloroflexota
FL2015_34_c00009_NODE_9_...region003	0.000414293	8.29E-05	6.58E-05	FL2015_34_0151	Other	565	FL2015_34	Chloroflexota
FL2015_34_c00009_NODE_9_...region004	0.007778424	0.000172854	0.000130851	FL2015_34_0151	PKSI	251	FL2015_34	Chloroflexota
FL2015_34_c00010_NODE_10...region001	0.005478695	0.000182623	8.01E-05	FL2015_34_0135	NRPS	192	FL2015_34	Poribacteria
FL2015_34_c00010_NODE_10...region002	0.002737368	0.000547474	0.000356564	FL2015_34_0135	Other	8	FL2015_34	Poribacteria
FL2015_34_c00010_NODE_10...region003	0.001019254	0.000101925	5.66E-05	FL2015_34_0135	Other	388	FL2015_34	Poribacteria
FL2015_34_c00010_NODE_10...region004	0.001063017	0.000132877	0.000101464	FL2015_34_0135	Other	717	FL2015_34	Poribacteria
FL2015_34_c00010_NODE_10...region005	0.000265381	3.79E-05	1.76E-05	FL2015_34_0135	Other	1162	FL2015_34	Poribacteria
FL2015_34_c00011_NODE_11...region001	0.000322253	9.48E-06	5.93E-06	FL2015_34_14	PKS_Other	228	FL2015_34	Acidobacteriota
FL2015_34_c00011_NODE_11...region002	0.000121334	8.09E-06	3.23E-06	FL2015_34_14	Other	611	FL2015_34	Acidobacteriota
FL2015_34_c00011_NODE_11...region003	0.000617436	2.68E-05	1.31E-05	FL2015_34_14	Terpene	1530	FL2015_34	Acidobacteriota
FL2015_34_c00012_NODE_12...region001	0.001674383	0.000111626	0.000109362	FL2015_34_18	Other	198	FL2015_34	Poribacteria
FL2015_34_c00013_NODE_13...region001	0.00210483	0.000175403	0.000113747	FL2015_34_17	Other	124	FL2015_34	Poribacteria
FL2015_34_c00014_NODE_14...region001	0.000564592	2.57E-05	1.01E-05	Unbinned	Terpene	727	FL2015_34	Unbinned
FL2015_34_c00015_NODE_15...region001	0.006098718	0.000254113	0.000137998	FL2015_34_0150	Other	622	FL2015_34	Poribacteria
FL2015_34_c00015_NODE_15...region002	0.002652679	0.00015604	9.59E-05	FL2015_34_0150	Terpene	111	FL2015_34	Poribacteria
FL2015_34_c00016_NODE_16...region001	0.001023096	6.82E-05	6.60E-05	FL2015_34_0135	Other	478	FL2015_34	Poribacteria
FL2015_34_c00017_NODE_17...region001	0.001614534	0.000201817	0.00013771	FL2015_34_17	Other	242	FL2015_34	Poribacteria
FL2015_34_c00018_NODE_18...region001	0.002458639	9.83E-05	2.76E-05	FL2015_34_0099	Other	868	FL2015_34	Chloroflexota
FL2015_34_c00018_NODE_18...region002	0.001278086	4.12E-05	1.79E-05	FL2015_34_0099	Terpene	350	FL2015_34	Chloroflexota
FL2015_34_c00018_NODE_18...region003	0.000149415	2.13E-05	1.52E-05	FL2015_34_0099	Other	54	FL2015_34	Chloroflexota
FL2015_34_c00019_NODE_19...region001	0.000722289	5.16E-05	8.69E-06	FL2015_34_0128	Other	21	FL2015_34	Gemmatimonadota
FL2015_34_c00020_NODE_20...region001	0.002412604	0.000344658	0.000378239	FL2015_34_0112	Other	455	FL2015_34	Chloroflexota
FL2015_34_c00021_NODE_21...region001	0.006052399	0.000275109	0.000150328	FL2015_34_18	Other	344	FL2015_34	Poribacteria
FL2015_34_c00022_NODE_22...region001	0.000217196	1.09E-05	2.86E-06	FL2015_34_1	Terpene	1432	FL2015_34	Proteobacteria
FL2015_34_c00022_NODE_22...region002	0.00020079	1.12E-05	7.77E-07	FL2015_34_1	Other	837	FL2015_34	Proteobacteria
FL2015_34_c00023_NODE_23...region001	0.001600865	0.000200108	0.000214804	FL2015_34_18	Other	125	FL2015_34	Poribacteria
FL2015_34_c00024_NODE_24...region001	0.000113818	1.26E-05	4.75E-06	FL2015_34_1	Other	1425	FL2015_34	Proteobacteria
FL2015_34_c00025_NODE_25...region001	0.001989742	0.000221082	0.000149618	FL2015_34_0127	Other	1088	FL2015_34	Chloroflexota
FL2015_34_c00025_NODE_25...region002	0.001732305	8.66E-05	6.18E-05	FL2015_34_0127	Other	753	FL2015_34	Chloroflexota
FL2015_34_c00026_NODE_26...region001	0.001726521	0.000156956	0.000122108	FL2015_34_0069	Other	1293	FL2015_34	Chloroflexota
FL2015_34_c00026_NODE_26...region002	0.00154207	0.000192759	0.000180691	FL2015_34_0069	Other	600	FL2015_34	Chloroflexota
FL2015_34_c00026_NODE_26...region003	0.003324754	0.000277063	0.000206978	FL2015_34_0069	Other	716	FL2015_34	Chloroflexota
FL2015_34_c00026_NODE_26...region004	0.001089075	8.38E-05	4.97E-05	FL2015_34_0069	Other	1303	FL2015_34	Chloroflexota
FL2015_34_c00027_NODE_27...region001	0.001970538	9.85E-05	3.60E-05	FL2015_34_0115	Terpene	1013	FL2015_34	Latescibacterota
FL2015_34_c00028_NODE_28...region001	0.004052569	0.000213293	0.000169299	FL2015_34_0174	Terpene	1317	FL2015_34	Chloroflexota
FL2015_34_c00030_NODE_30...region001	0.001106194	0.000138274	0.00010687	FL2015_34_17	Other	741	FL2015_34	Poribacteria
FL2015_34_c00030_NODE_30...region002	0.002817394	0.000128063	7.91E-05	FL2015_34_17	Other	672	FL2015_34	Poribacteria
FL2015_34_c00031_NODE_31...region001	0.001303469	0.00018621	0.000196277	FL2015_34_0151	Other	669	FL2015_34	Chloroflexota
FL2015_34_c00031_NODE_31...region002	0.003925884	0.000150996	0.000118188	FL2015_34_0151	Other	1094	FL2015_34	Chloroflexota
FL2015_34_c00032_NODE_32...region001	0.003011794	7.17E-05	2.41E-05	FL2015_34_0174	Other	1376	FL2015_34	Chloroflexota
FL2015_34_c00032_NODE_32...region002	0.010382055	0.000451394	0.000150731	FL2015_34_0174	Terpene	564	FL2015_34	Chloroflexota
FL2015_34_c00032_NODE_32...region003	0.001617185	0.000323437	0.000240597	FL2015_34_0174	Other	70	FL2015_34	Chloroflexota
FL2015_34_c00033_NODE_33...region001	0.000100936	1.44E-05	1.30E-05	FL2015_34_0085	Other	106	FL2015_34	Proteobacteria
FL2015_34_c00034_NODE_34...region001	0.00104669	0.000209338	1.94E-05	Unbinned	Other	739	FL2015_34	Unbinned
FL2015_34_c00036_NODE_36...region001	0.002141578	8.92E-05	3.76E-05	FL2015_34_18	Other	117	FL2015_34	Poribacteria
FL2015_34_c00037_NODE_37...region001	0.0004132	8.26E-05	7.40E-05	FL2015_34_0094	Other	1338	FL2015_34	Poribacteria
FL2015_34_c00037_NODE_37...region002	0.000412823	3.44E-05	2.40E-05	FL2015_34_0094	Other	750	FL2015_34	Poribacteria
FL2015_34_c00037_NODE_37...region003	0.011637929	0.00041564	0.000121272	FL2015_34_0094	Other	1447	FL2015_34	Poribacteria
FL2015_34_c00038_NODE_38...region001	0.000502536	4.57E-05	1.20E-05	FL2015_34_0059	Other	1470	FL2015_34	Proteobacteria
FL2015_34_c00040_NODE_40...region001	0.000481759	1.38E-05	6.26E-06	FL2015_34_0028	PKSI	1205	FL2015_34	Acidobacteriota
FL2015_34_c00042_NODE_42...region001	0.000182641	1.30E-05	5.73E-06	FL2015_34_0086	Other	1103	FL2015_34	Chloroflexota
FL2015_34_c00042_NODE_42...region002	0.000154492	1.93E-05	5.75E-06	FL2015_34_0086	Other	537	FL2015_34	Chloroflexota
FL2015_34_c00042_NODE_42...region003	0.000476822	2.65E-05	1.18E-05	FL2015_34_0086	Other	1430	FL2015_34	Chloroflexota
FL2015_34_c00043_NODE_43...region001	0.005706604	0.000317034	0.000255526	FL2015_34_12	Other	1028	FL2015_34	Chloroflexota
FL2015_34_c00043_NODE_43...region002	0.006624033	0.000331202	0.000238762	FL2015_34_12	Other	1501	FL2015_34	Chloroflexota
FL2015_34_c00044_NODE_44...region001	0.003150952	7.33E-05	2.34E-05	FL2015_34_0100	NRPS	936	FL2015_34	Chloroflexota
FL2015_34_c00044_NODE_44...region002	0.000220729	3.15E-05	1.71E-05	FL2015_34_0100	Other	1485	FL2015_34	Chloroflexota
FL2015_34_c00045_NODE_45...region001	2.33E-05	2.91E-06	2.18E-06	FL2015_34_1	Other	1486	FL2015_34	Proteobacteria
FL2015_34_c00045_NODE_45...region002	0.000848544	4.47E-05	3.55E-06	FL2015_34_1	Other	828	FL2015_34	Proteobacteria
FL2015_34_c00045_NODE_45...region003	0.000459172	1.70E-05	6.11E-06	FL2015_34_1	Other	1071	FL2015_34	Proteobacteria
FL2015_34_c00045_NODE_45...region004	0.000116328	1.29E-05	7.60E-06	FL2015_34_1	Other	1065	FL2015_34	Proteobacteria
FL2015_34_c00045_NODE_45...region005	6.22E-05	8.89E-06	7.74E-06	FL2015_34_1	Other	1019	FL2015_34	Proteobacteria
FL2015_34_c00045_NODE_45...region006	0.000190818	1.06E-05	3.23E-06	FL2015_34_1	Other	536	FL2015_34	Proteobacteria
FL2015_34_c00046_NODE_46...region001	0.000233897	1.38E-05	8.26E-06	FL2015_34_0109	Terpene	722	FL2015_34	Gemmatimonadota
FL2015_34_c00047_NODE_47...region001	7.49E-05	1.25E-05	1.28E-05	Unbinned	Other	822	FL2015_34	Unbinned
FL2015_34_c00047_NODE_47...region002	0.001898483	0.000126566	2.62E-05	Unbinned	Terpene	112	FL2015_34	Unbinned
FL2015_34_c00047_NODE_47...region003	4.20E-05	8.40E-06	4.75E-06	Unbinned	Other	975	FL2015_34	Unbinned
FL2015_34_c00048_NODE_48...region001	0.005078005	0.0002539	0.000169804	FL2015_34_18	Other	1389	FL2015_34	Poribacteria
FL2015_34_c00048_NODE_48...region002	0.001442386	0.000131126	9.27E-05	FL2015_34_18	Other	375	FL2015_34	Poribacteria
FL2015_34_c00048_NODE_48...region003	0.00945291	0.000278027	0.000141566	FL2015_34_18	NRPS	52	FL2015_34	Poribacteria
FL2015_34_c00049_NODE_49...region001	0.001351913	9.66E-05	4.63E-05	FL2015_34_18	Other	1497	FL2015_34	Poribacteria
FL2015_34_c00052_NODE_52...region001	0.000692162	8.65E-05	6.92E-06	FL2015_34_0093	RiPP	1381	FL2015_34	Acidobacteriota
FL2015_34_c00053_NODE_53...region001	0.003161	0.000105367	6.26E-05	FL2015_34_17	Other	628	FL2015_34	Poribacteria
FL2015_34_c00053_NODE_53...region002	0.002189904	0.000145994	0.000127016	FL2015_34_17	Other	181	FL2015_34	Poribacteria
FL2015_34_c00054_NODE_54...region001	0.000260532	3.26E-05	1.48E-05	FL2015_34_0029	Other	2	FL2015_34	Chloroflexota
FL2015_34_c00054_NODE_54...region002	0.000171734	1.43E-05	1.09E-05	FL2015_34_0029	Other	407	FL2015_34	Chloroflexota
FL2015_34_c00055_NODE_55...region001	0.00140472	3.70E-05	2.64E-05	Unbinned	NRPS	776	FL2015_34	Unbinned
FL2015_34_c00055_NODE_55...region002	0.000643794	8.05E-05	6.80E-05	Unbinned	Other	1365	FL2015_34	Unbinned
FL2015_34_c00055_NODE_55...region003	0.001328792	5.11E-05	1.78E-05	Unbinned	PKSI	1331	FL2015_34	Unbinned
FL2015_34_c00056_NODE_56...region001	0.002013595	8.75E-05	2.91E-05	Unbinned	Other	967	FL2015_34	Unbinned
FL2015_34_c00056_NODE_56...region002	0.000735035	9.19E-05	3.49E-05	Unbinned	Other	1141	FL2015_34	Unbinned
FL2015_34_c00057_NODE_57...region001	4.33E-05	6.18E-06	3.66E-06	FL2015_34_14	Other	1383	FL2015_34	Acidobacteriota
FL2015_34_c00057_NODE_57...region002	8.42E-05	9.36E-06	5.39E-06	FL2015_34_14	Other	402	FL2015_34	Acidobacteriota
FL2015_34_c00057_NODE_57...region003	5.29E-05	5.88E-06	3.40E-06	FL2015_34_14	Other	370	FL2015_34	Acidobacteriota
FL2015_34_c00058_NODE_58...region001	0.000614695	4.73E-05	4.83E-05	FL2015_34_0099	Other	1346	FL2015_34	Chloroflexota
FL2015_34_c00060_NODE_60...region001	0.002814539	0.00046909	0.000270846	FL2015_34_18	Other	1051	FL2015_34	Poribacteria
FL2015_34_c00061_NODE_61...region001	7.72E-05	7.02E-06	2.23E-06	FL2015_34_0030	Other	1002	FL2015_34	Actinobacteriota
FL2015_34_c00061_NODE_61...region002	4.06E-05	5.07E-06	4.13E-06	FL2015_34_0030	Other	865	FL2015_34	Actinobacteriota
FL2015_34_c00061_NODE_61...region003	0.000135793	1.04E-05	5.43E-06	FL2015_34_0030	Other	685	FL2015_34	Actinobacteriota
FL2015_34_c00062_NODE_62...region001	0.001253084	8.35E-05	3.94E-05	Unbinned	Other	272	FL2015_34	Unbinned
FL2015_34_c00063_NODE_63...region001	0.002736408	0.000248764	0.000198924	FL2015_34_0069	Other	1093	FL2015_34	Chloroflexota
FL2015_34_c00064_NODE_64...region001	0.000425404	3.04E-05	9.46E-06	FL2015_34_15	Other	759	FL2015_34	Proteobacteria
FL2015_34_c00064_NODE_64...region002	0.001757139	4.29E-05	1.71E-05	FL2015_34_15	PKSI	150	FL2015_34	Proteobacteria
FL2015_34_c00065_NODE_65...region001	0.000240628	1.85E-05	1.35E-05	FL2015_34_0029	Other	1309	FL2015_34	Chloroflexota
FL2015_34_c00065_NODE_65...region002	8.60E-05	1.23E-05	1.05E-05	FL2015_34_0029	Other	663	FL2015_34	Chloroflexota
FL2015_34_c00065_NODE_65...region003	0.000196877	2.81E-05	3.51E-05	FL2015_34_0029	Other	931	FL2015_34	Chloroflexota
FL2015_34_c00066_NODE_66...region001	5.27E-05	1.05E-05	1.16E-05	FL2015_34_0085	Other	310	FL2015_34	Proteobacteria
FL2015_34_c00066_NODE_66...region002	6.69E-05	1.11E-05	6.67E-06	FL2015_34_0085	Other	27	FL2015_34	Proteobacteria
FL2015_34_c00066_NODE_66...region003	0.000784685	2.80E-05	1.49E-05	FL2015_34_0085	PKSI	1213	FL2015_34	Proteobacteria
FL2015_34_c00066_NODE_66...region004	0.000106002	8.83E-06	7.45E-06	FL2015_34_0085	Other	782	FL2015_34	Proteobacteria
FL2015_34_c00067_NODE_67...region001	2.54E-05	1.95E-06	1.03E-06	FL2015_34_0059	Other	87	FL2015_34	Proteobacteria
FL2015_34_c00067_NODE_67...region002	7.18E-05	4.49E-06	3.27E-06	FL2015_34_0059	Terpene	538	FL2015_34	Proteobacteria
FL2015_34_c00068_NODE_68...region001	0.000216563	1.44E-05	1.09E-05	FL2015_34_0076	Other	321	FL2015_34	Chloroflexota
FL2015_34_c00068_NODE_68...region002	0.001002463	5.01E-05	1.73E-05	FL2015_34_0076	Terpene	458	FL2015_34	Chloroflexota
FL2015_34_c00069_NODE_69...region001	0.000979111	0.00010879	5.61E-05	FL2015_34_0151	Other	1188	FL2015_34	Chloroflexota
FL2015_34_c00069_NODE_69...region002	0.001600524	0.000100033	6.89E-05	FL2015_34_0151	Other	168	FL2015_34	Chloroflexota
FL2015_34_c00069_NODE_69...region003	0.005074995	0.000298529	0.00011555	FL2015_34_0151	Other	997	FL2015_34	Chloroflexota
FL2015_34_c00071_NODE_71...region001	0.00084021	2.00E-05	3.51E-06	FL2015_34_1	PKSI	12	FL2015_34	Proteobacteria
FL2015_34_c00072_NODE_72...region001	0.000376863	1.45E-05	6.55E-06	FL2015_34_0028	NRPS	107	FL2015_34	Acidobacteriota
